Date,Total_kWh,Hour_of_Day,Day_of_week,Holiday,Weekend,Weekday,Working_Hour,Noon,Temperature,Dew Point,Humidity,Pressure,Solar
2018-08-12 22:00:00,187.38,22,6,1,1,0,0,0,28.8,22.6,69,1005.08,0
2018-08-12 23:00:00,170.65399999999997,23,6,1,1,0,0,0,28.7,23.4,73,1005.08,0
2018-08-13 00:00:00,167.9433333333333,0,0,1,0,1,0,0,28.5,24.5,79,1005.08,0
2018-08-13 01:00:00,170.53066666666666,1,0,1,0,1,0,0,28.3,24.7,81,1004.74,0
2018-08-13 02:00:00,171.69600000000003,2,0,1,0,1,0,0,28.2,24.8,82,1004.06,0
2018-08-13 03:00:00,172.64266666666668,3,0,1,0,1,0,0,28.1,24.9,83,1003.39,0
2018-08-13 04:00:00,183.00716666666665,4,0,1,0,1,0,0,28.1,24.9,83,1003.05,0
2018-08-13 05:00:00,183.39366666666663,5,0,1,0,1,0,0,28.1,24.9,83,1003.05,0
2018-08-13 06:00:00,130.033,6,0,1,0,1,0,0,28.1,24.9,83,1003.39,0
2018-08-13 07:00:00,122.4383333333333,7,0,1,0,1,0,0,28.3,25.1,83,1003.73,42
2018-08-13 08:00:00,120.6935,8,0,1,0,1,1,0,28.9,25.3,81,1004.4,213
2018-08-13 09:00:00,123.90433333333334,9,0,1,0,1,1,0,30.3,25.6,76,1004.74,341
2018-08-13 10:00:00,133.31699999999998,10,0,1,0,1,1,0,30.3,24.9,73,1005.08,258
2018-08-13 11:00:00,136.93300000000002,11,0,1,0,1,1,0,30.3,24.9,73,1005.42,387
2018-08-13 12:00:00,171.18533333333332,12,0,1,0,1,0,1,30.6,24.7,71,1005.08,399
2018-08-13 13:00:00,147.33066666666664,13,0,1,0,1,1,0,30.4,24.6,71,1004.4,350
2018-08-13 14:00:00,136.0775,14,0,1,0,1,1,0,32.5,25.6,67,1003.39,190
2018-08-13 15:00:00,137.38716666666664,15,0,1,0,1,1,0,30.3,25.4,75,1003.05,127
2018-08-13 16:00:00,145.93983333333333,16,0,1,0,1,1,0,29.8,25.8,79,1002.71,160
2018-08-13 17:00:00,139.38349999999997,17,0,1,0,1,0,0,30.4,25.2,74,1002.71,172
2018-08-13 18:00:00,156.80616666666663,18,0,1,0,1,0,0,29.4,25.6,80,1003.05,33
2018-08-13 19:00:00,159.94766666666663,19,0,1,0,1,0,0,29.1,25.9,83,1003.73,0
2018-08-13 20:00:00,149.45416666666662,20,0,1,0,1,0,0,29.1,26.1,84,1004.06,0
2018-08-13 21:00:00,144.343,21,0,1,0,1,0,0,29.1,26.1,84,1005.08,0
2018-08-13 22:00:00,144.75549999999998,22,0,1,0,1,0,0,29.4,25.8,81,1005.76,0
2018-08-13 23:00:00,131.8826666666667,23,0,1,0,1,0,0,29.1,25.7,82,1005.76,0
2018-08-14 00:00:00,137.45799999999997,0,1,0,0,1,0,0,29.1,24.9,78,1005.42,0
2018-08-14 01:00:00,133.70733333333334,1,1,0,0,1,0,0,28.8,24.3,77,1005.08,0
2018-08-14 02:00:00,137.39966666666666,2,1,0,0,1,0,0,28.2,24.4,80,1004.4,0
2018-08-14 03:00:00,137.77249999999998,3,1,0,0,1,0,0,28.1,24.9,83,1004.06,0
2018-08-14 04:00:00,117.704,4,1,0,0,1,0,0,28.1,25.1,84,1004.06,0
2018-08-14 05:00:00,124.40266666666668,5,1,0,0,1,0,0,27.8,24.8,84,1004.06,0
2018-08-14 06:00:00,135.79366666666664,6,1,0,0,1,0,0,27.7,25.2,86,1004.06,0
2018-08-14 07:00:00,299.13033333333334,7,1,0,0,1,0,0,27.9,25.0,84,1004.4,63
2018-08-14 08:00:00,756.0963333333333,8,1,0,0,1,1,0,28.6,24.6,79,1005.08,183
2018-08-14 09:00:00,680.1361666666667,9,1,0,0,1,1,0,29.2,24.3,75,1005.42,253
2018-08-14 10:00:00,651.5128333333332,10,1,0,0,1,1,0,30.4,23.6,67,1005.42,696
2018-08-14 11:00:00,513.6976666666667,11,1,0,0,1,1,0,30.9,23.8,66,1005.08,424
2018-08-14 12:00:00,279.7101666666667,12,1,0,0,1,0,1,31.1,24.2,67,1005.08,369
2018-08-14 13:00:00,715.2391666666666,13,1,0,0,1,1,0,30.4,24.3,70,1004.4,374
2018-08-14 14:00:00,633.4175,14,1,0,0,1,1,0,31.5,24.9,68,1003.39,424
2018-08-14 15:00:00,601.2273333333333,15,1,0,0,1,1,0,30.9,25.3,72,1002.71,290
2018-08-14 16:00:00,498.68983333333335,16,1,0,0,1,1,0,31.3,25.2,70,1002.37,364
2018-08-14 17:00:00,285.5441666666667,17,1,0,0,1,0,0,30.4,25.4,75,1002.37,151
2018-08-14 18:00:00,335.90233333333333,18,1,0,0,1,0,0,29.6,25.5,79,1002.71,49
2018-08-14 19:00:00,328.54550000000006,19,1,0,0,1,0,0,28.9,25.8,83,1003.39,0
2018-08-14 20:00:00,235.8573333333333,20,1,0,0,1,0,0,28.9,25.8,83,1004.4,0
2018-08-14 21:00:00,192.80566666666664,21,1,0,0,1,0,0,29.1,26.1,84,1005.08,0
2018-08-14 22:00:00,172.69716666666665,22,1,0,0,1,0,0,28.9,25.8,83,1005.76,0
2018-08-14 23:00:00,166.739,23,1,0,0,1,0,0,29.1,25.3,80,1006.43,0
2018-08-15 00:00:00,164.80083333333334,0,2,0,0,1,0,0,29.0,25.0,79,1006.1,0
2018-08-15 01:00:00,163.56433333333334,1,2,0,0,1,0,0,28.4,25.1,82,1006.1,0
2018-08-15 02:00:00,162.41816666666662,2,2,0,0,1,0,0,28.4,25.2,83,1005.76,0
2018-08-15 03:00:00,160.97516666666667,3,2,0,0,1,0,0,28.2,24.8,82,1005.42,0
2018-08-15 04:00:00,177.16166666666663,4,2,0,0,1,0,0,28.0,25.1,84,1005.08,0
2018-08-15 05:00:00,190.962,5,2,0,0,1,0,0,27.9,24.7,83,1005.76,0
2018-08-15 06:00:00,192.84566666666663,6,2,0,0,1,0,0,27.8,24.6,83,1005.42,0
2018-08-15 07:00:00,291.7088333333333,7,2,0,0,1,0,0,27.9,24.8,83,1005.42,98
2018-08-15 08:00:00,647.4411666666666,8,2,0,0,1,1,0,28.9,24.9,79,1006.43,399
2018-08-15 09:00:00,592.1496666666667,9,2,0,0,1,1,0,29.7,25.0,76,1007.11,338
2018-08-15 10:00:00,562.3136666666667,10,2,0,0,1,1,0,31.0,24.7,69,1007.11,540
2018-08-15 11:00:00,454.4166666666666,11,2,0,0,1,1,0,31.3,24.7,68,1007.11,352
2018-08-15 12:00:00,231.4273333333333,12,2,0,0,1,0,1,32.1,25.2,67,1006.43,188
2018-08-15 13:00:00,633.8843333333333,13,2,0,0,1,1,0,31.4,25.3,70,1005.42,206
2018-08-15 14:00:00,574.1575,14,2,0,0,1,1,0,30.7,25.3,73,1004.74,90
2018-08-15 15:00:00,554.0831666666666,15,2,0,0,1,1,0,30.8,25.4,73,1004.4,334
2018-08-15 16:00:00,458.4716666666666,16,2,0,0,1,1,0,30.3,25.1,74,1004.06,171
2018-08-15 17:00:00,302.93016666666665,17,2,0,0,1,0,0,26.1,24.4,91,1004.74,28
2018-08-15 18:00:00,345.3376666666667,18,2,0,0,1,0,0,25.9,24.3,91,1005.08,0
2018-08-15 19:00:00,333.824,19,2,0,0,1,0,0,25.3,24.1,93,1005.76,0
2018-08-15 20:00:00,285.314,20,2,0,0,1,0,0,26.1,24.8,93,1006.1,0
2018-08-15 21:00:00,260.08816666666667,21,2,0,0,1,0,0,26.7,25.4,93,1006.43,0
2018-08-15 22:00:00,224.34216666666669,22,2,0,0,1,0,0,27.1,25.5,91,1007.11,0
2018-08-15 23:00:00,197.00866666666664,23,2,0,0,1,0,0,26.9,25.3,91,1007.11,0
2018-08-16 00:00:00,194.817,0,3,0,0,1,0,0,26.8,24.9,89,1006.43,0
2018-08-16 01:00:00,192.6518333333333,1,3,0,0,1,0,0,26.8,24.5,87,1006.1,0
2018-08-16 02:00:00,191.6313333333333,2,3,0,0,1,0,0,26.9,24.4,86,1005.42,0
2018-08-16 03:00:00,188.7805,3,3,0,0,1,0,0,26.8,24.4,87,1005.08,0
2018-08-16 04:00:00,203.7915,4,3,0,0,1,0,0,26.9,24.2,85,1004.74,0
2018-08-16 05:00:00,222.6843333333333,5,3,0,0,1,0,0,27.0,24.1,84,1004.4,0
2018-08-16 06:00:00,162.29449999999997,6,3,0,0,1,0,0,27.1,23.9,83,1004.4,0
2018-08-16 07:00:00,311.6648333333333,7,3,0,0,1,0,0,27.2,24.0,83,1004.4,40
2018-08-16 08:00:00,619.4446666666666,8,3,0,0,1,1,0,27.9,24.7,83,1005.42,146
2018-08-16 09:00:00,569.4188333333334,9,3,0,0,1,1,0,28.6,25.0,81,1005.76,179
2018-08-16 10:00:00,532.5704999999999,10,3,0,0,1,1,0,28.9,24.9,79,1005.42,167
2018-08-16 11:00:00,447.7696666666666,11,3,0,0,1,1,0,29.2,25.0,78,1005.08,327
2018-08-16 12:00:00,238.0745,12,3,0,0,1,0,1,30.4,24.6,71,1004.74,401
2018-08-16 13:00:00,621.3385,13,3,0,0,1,1,0,31.3,24.7,68,1004.06,359
2018-08-16 14:00:00,562.6905,14,3,0,0,1,1,0,31.8,24.7,66,1003.39,362
2018-08-16 15:00:00,539.3913333333333,15,3,0,0,1,1,0,31.9,25.5,69,1002.71,223
2018-08-16 16:00:00,423.889,16,3,0,0,1,1,0,30.7,25.6,74,1002.03,269
2018-08-16 17:00:00,325.16366666666664,17,3,0,0,1,0,0,30.7,24.4,69,1002.37,98
2018-08-16 18:00:00,347.8988333333333,18,3,0,0,1,0,0,30.8,23.2,64,1002.71,26
2018-08-16 19:00:00,343.2728333333333,19,3,0,0,1,0,0,30.4,23.4,66,1002.71,0
2018-08-16 20:00:00,298.46366666666665,20,3,0,0,1,0,0,30.1,23.5,68,1003.39,0
2018-08-16 21:00:00,277.07033333333334,21,3,0,0,1,0,0,29.5,23.9,72,1003.39,0
2018-08-16 22:00:00,243.07966666666664,22,3,0,0,1,0,0,28.9,23.8,74,1003.73,0
2018-08-16 23:00:00,230.754,23,3,0,0,1,0,0,28.4,23.7,76,1003.39,0
2018-08-17 00:00:00,231.35166666666663,0,4,0,0,1,0,0,28.2,23.8,77,1002.71,0
2018-08-17 01:00:00,241.28266666666664,1,4,0,0,1,0,0,27.9,23.7,78,1002.03,0
2018-08-17 02:00:00,241.63466666666667,2,4,0,0,1,0,0,27.6,23.8,80,1001.69,0
2018-08-17 03:00:00,241.5043333333333,3,4,0,0,1,0,0,27.3,23.7,81,1001.02,0
2018-08-17 04:00:00,251.277,4,4,0,0,1,0,0,27.4,23.8,81,1000.68,0
2018-08-17 05:00:00,253.646,5,4,0,0,1,0,0,27.2,23.4,80,1001.02,0
2018-08-17 06:00:00,199.69566666666665,6,4,0,0,1,0,0,27.3,24.0,82,1001.02,0
2018-08-17 07:00:00,0.0,7,4,0,0,1,0,0,27.4,24.5,84,1000.68,67
2018-08-17 08:00:00,0.0,8,4,0,0,1,1,0,28.1,24.7,82,1001.36,153
2018-08-17 09:00:00,0.0,9,4,0,0,1,1,0,29.1,24.8,78,1001.69,364
2018-08-17 10:00:00,0.0,10,4,0,0,1,1,0,29.7,25.2,77,1001.69,715
2018-08-17 11:00:00,0.0,11,4,0,0,1,1,0,30.6,24.7,71,1001.69,239
2018-08-17 12:00:00,191.4681666666667,12,4,0,0,1,0,1,30.8,24.7,70,1000.68,585
2018-08-17 13:00:00,600.2853333333334,13,4,0,0,1,1,0,31.1,25.0,70,1000.34,396
2018-08-17 14:00:00,537.1394999999999,14,4,0,0,1,1,0,30.4,25.7,76,999.32,58
2018-08-17 15:00:00,533.3513333333333,15,4,0,0,1,1,0,30.6,24.7,71,998.98,348
2018-08-17 16:00:00,430.8835,16,4,0,0,1,1,0,30.4,25.2,74,998.31,200
2018-08-17 17:00:00,331.5451666666667,17,4,0,0,1,0,0,30.6,24.9,72,998.31,84
2018-08-17 18:00:00,341.31600000000003,18,4,0,0,1,0,0,30.2,24.2,70,998.98,47
2018-08-17 19:00:00,337.3558333333333,19,4,0,0,1,0,0,29.8,23.6,69,999.32,0
2018-08-17 20:00:00,277.3238333333333,20,4,0,0,1,0,0,29.4,23.4,70,1000.34,0
2018-08-17 21:00:00,226.576,21,4,0,0,1,0,0,28.9,24.7,78,1001.02,0
2018-08-17 22:00:00,211.6335,22,4,0,0,1,0,0,28.5,24.9,81,1001.69,0
2018-08-17 23:00:00,194.0983333333333,23,4,0,0,1,0,0,28.4,24.9,81,1002.03,0
2018-08-18 00:00:00,195.73766666666663,0,5,0,1,0,0,0,28.2,24.8,82,1001.36,0
2018-08-18 01:00:00,196.00116666666665,1,5,0,1,0,0,0,28.1,24.9,83,1000.68,0
2018-08-18 02:00:00,197.82966666666667,2,5,0,1,0,0,0,28.1,24.7,82,1000.34,0
2018-08-18 03:00:00,197.393,3,5,0,1,0,0,0,27.9,24.6,82,1000.34,0
2018-08-18 04:00:00,199.80566666666664,4,5,0,1,0,0,0,27.8,24.0,80,1000.0,0
2018-08-18 05:00:00,200.4053333333333,5,5,0,1,0,0,0,27.6,24.2,82,1000.34,0
2018-08-18 06:00:00,170.56283333333334,6,5,0,1,0,0,0,27.5,24.2,82,1000.68,0
2018-08-18 07:00:00,167.009,7,5,0,1,0,0,0,27.7,24.3,82,1001.36,70
2018-08-18 08:00:00,149.29833333333332,8,5,0,1,0,1,0,28.3,24.5,80,1002.03,209
2018-08-18 09:00:00,128.45383333333334,9,5,0,1,0,1,0,29.5,24.8,76,1002.03,267
2018-08-18 10:00:00,127.08333333333331,10,5,0,1,0,1,0,30.2,25.1,74,1002.37,566
2018-08-18 11:00:00,129.34066666666666,11,5,0,1,0,1,0,31.2,25.3,71,1002.03,621
2018-08-18 12:00:00,122.18983333333334,12,5,0,1,0,0,1,31.9,25.5,69,1001.69,768
2018-08-18 13:00:00,119.88683333333334,13,5,0,1,0,1,0,31.4,25.0,69,1000.68,1088
2018-08-18 14:00:00,144.1625,14,5,0,1,0,1,0,31.8,25.6,70,1000.34,404
2018-08-18 15:00:00,151.98950000000002,15,5,0,1,0,1,0,31.4,25.7,72,999.66,276
2018-08-18 16:00:00,178.57283333333334,16,5,0,1,0,1,0,30.8,25.9,75,999.66,188
2018-08-18 17:00:00,173.54149999999998,17,5,0,1,0,0,0,29.4,25.4,79,999.66,7
2018-08-18 18:00:00,182.5325,18,5,0,1,0,0,0,26.1,25.2,95,1000.0,9
2018-08-18 19:00:00,181.75483333333327,19,5,0,1,0,0,0,26.4,25.4,94,1001.36,0
2018-08-18 20:00:00,187.0843333333333,20,5,0,1,0,0,0,26.8,24.8,89,1002.03,0
2018-08-18 21:00:00,174.32933333333332,21,5,0,1,0,0,0,27.1,24.9,88,1003.05,0
2018-08-18 22:00:00,174.45566666666667,22,5,0,1,0,0,0,27.2,24.9,87,1003.73,0
2018-08-18 23:00:00,170.62833333333336,23,5,0,1,0,0,0,27.3,24.8,86,1004.06,0
2018-08-19 00:00:00,142.66716666666667,0,6,0,1,0,0,0,27.3,24.9,87,1003.73,0
2018-08-19 01:00:00,143.51883333333333,1,6,0,1,0,0,0,27.3,24.9,87,1003.39,0
2018-08-19 02:00:00,147.73266666666666,2,6,0,1,0,0,0,27.3,25.0,87,1003.05,0
2018-08-19 03:00:00,148.85233333333335,3,6,0,1,0,0,0,27.3,25.0,87,1002.71,0
2018-08-19 04:00:00,137.06866666666667,4,6,0,1,0,0,0,27.3,24.9,87,1002.71,0
2018-08-19 05:00:00,126.85666666666668,5,6,0,1,0,0,0,27.3,24.9,87,1002.71,0
2018-08-19 06:00:00,93.17733333333332,6,6,0,1,0,0,0,27.1,25.2,89,1003.05,0
2018-08-19 07:00:00,89.60366666666667,7,6,0,1,0,0,0,27.4,25.2,88,1003.39,77
2018-08-19 08:00:00,145.94366666666667,8,6,0,1,0,1,0,28.3,25.7,86,1004.4,269
2018-08-19 09:00:00,170.96216666666666,9,6,0,1,0,1,0,29.4,25.8,81,1005.08,376
2018-08-19 10:00:00,178.49166666666667,10,6,0,1,0,1,0,29.2,25.6,81,1005.08,274
2018-08-19 11:00:00,183.4123333333333,11,6,0,1,0,1,0,29.8,25.5,78,1004.4,443
2018-08-19 12:00:00,176.5811666666667,12,6,0,1,0,0,1,30.1,25.2,75,1004.4,670
2018-08-19 13:00:00,190.67316666666665,13,6,0,1,0,1,0,29.8,24.9,75,1003.05,795
2018-08-19 14:00:00,170.23683333333332,14,6,0,1,0,1,0,30.4,25.2,74,1002.37,295
2018-08-19 15:00:00,167.48666666666668,15,6,0,1,0,1,0,30.1,24.7,73,1002.71,272
2018-08-19 16:00:00,173.10216666666668,16,6,0,1,0,1,0,29.7,24.6,74,1002.71,323
2018-08-19 17:00:00,143.94833333333332,17,6,0,1,0,0,0,30.6,24.9,72,1002.03,209
2018-08-19 18:00:00,165.6345,18,6,0,1,0,0,0,28.9,25.2,80,1002.71,40
2018-08-19 19:00:00,173.71299999999997,19,6,0,1,0,0,0,28.6,25.4,83,1003.39,0
2018-08-19 20:00:00,175.24366666666666,20,6,0,1,0,0,0,28.6,25.4,83,1004.74,0
2018-08-19 21:00:00,162.09216666666663,21,6,0,1,0,0,0,28.6,25.4,83,1005.08,0
2018-08-19 22:00:00,158.76883333333336,22,6,0,1,0,0,0,28.6,25.4,83,1006.43,0
2018-08-19 23:00:00,145.7981666666667,23,6,0,1,0,0,0,28.5,25.1,82,1006.43,0
2018-08-20 00:00:00,141.55683333333332,0,0,0,0,1,0,0,28.4,24.8,81,1006.1,0
2018-08-20 01:00:00,137.93216666666666,1,0,0,0,1,0,0,28.3,25.1,83,1005.76,0
2018-08-20 02:00:00,139.46283333333332,2,0,0,0,1,0,0,28.1,25.6,86,1005.42,0
2018-08-20 03:00:00,139.326,3,0,0,0,1,0,0,27.9,25.4,86,1004.74,0
2018-08-20 04:00:00,159.08433333333332,4,0,0,0,1,0,0,27.8,25.4,87,1004.4,0
2018-08-20 05:00:00,166.72616666666664,5,0,0,0,1,0,0,27.8,25.4,87,1004.74,0
2018-08-20 06:00:00,159.429,6,0,0,0,1,0,0,27.8,25.7,88,1005.08,0
2018-08-20 07:00:00,320.45616666666666,7,0,0,0,1,0,0,28.1,25.6,86,1005.76,51
2018-08-20 08:00:00,716.2613333333334,8,0,0,0,1,1,0,28.8,25.7,83,1006.43,148
2018-08-20 09:00:00,660.2583333333333,9,0,0,0,1,1,0,29.5,25.9,81,1007.45,223
2018-08-20 10:00:00,622.8580000000001,10,0,0,0,1,1,0,30.3,26.0,78,1007.79,387
2018-08-20 11:00:00,504.962,11,0,0,0,1,1,0,30.2,25.7,77,1007.45,390
2018-08-20 12:00:00,264.17716666666666,12,0,0,0,1,0,1,31.4,26.0,73,1007.11,570
2018-08-20 13:00:00,695.4079999999999,13,0,0,0,1,1,0,32.1,26.1,71,1006.1,608
2018-08-20 14:00:00,636.4429999999999,14,0,0,0,1,1,0,32.5,26.3,70,1005.08,345
2018-08-20 15:00:00,603.8001666666667,15,0,0,0,1,1,0,31.8,26.4,73,1004.4,394
2018-08-20 16:00:00,469.5955,16,0,0,0,1,1,0,30.7,26.0,76,1004.4,134
2018-08-20 17:00:00,289.78833333333336,17,0,0,0,1,0,0,28.9,25.9,84,1004.06,19
2018-08-20 18:00:00,344.3971666666667,18,0,0,0,1,0,0,29.0,26.2,85,1004.06,18
2018-08-20 19:00:00,335.47066666666666,19,0,0,0,1,0,0,28.8,25.8,84,1004.74,0
2018-08-20 20:00:00,234.4458333333333,20,0,0,0,1,0,0,28.8,26.1,85,1005.42,0
2018-08-20 21:00:00,194.24316666666664,21,0,0,0,1,0,0,28.9,26.1,85,1005.76,0
2018-08-20 22:00:00,186.7033333333333,22,0,0,0,1,0,0,28.9,26.5,87,1007.11,0
2018-08-20 23:00:00,177.83966666666663,23,0,0,0,1,0,0,29.0,26.0,84,1007.45,0
2018-08-21 00:00:00,180.45166666666665,0,1,0,0,1,0,0,28.6,26.2,87,1007.11,0
2018-08-21 01:00:00,178.95516666666666,1,1,0,0,1,0,0,28.2,26.6,91,1006.43,0
2018-08-21 02:00:00,178.29783333333333,2,1,0,0,1,0,0,28.1,26.5,91,1005.42,0
2018-08-21 03:00:00,177.89149999999998,3,1,0,0,1,0,0,27.9,26.3,91,1004.74,0
2018-08-21 04:00:00,194.7288333333333,4,1,0,0,1,0,0,27.8,26.2,91,1004.4,0
2018-08-21 05:00:00,200.45750000000004,5,1,0,0,1,0,0,27.6,25.9,91,1004.4,0
2018-08-21 06:00:00,214.26616666666663,6,1,0,0,1,0,0,27.6,25.8,90,1004.4,0
2018-08-21 07:00:00,308.09633333333335,7,1,0,0,1,0,0,27.8,24.9,84,1004.74,53
2018-08-21 08:00:00,657.7608333333333,8,1,0,0,1,1,0,28.8,24.8,79,1005.76,174
2018-08-21 09:00:00,627.4528333333333,9,1,0,0,1,1,0,30.6,25.0,72,1006.1,499
2018-08-21 10:00:00,586.7316666666667,10,1,0,0,1,1,0,30.6,24.4,70,1006.1,308
2018-08-21 11:00:00,452.97766666666666,11,1,0,0,1,1,0,30.8,25.4,73,1006.1,206
2018-08-21 12:00:00,247.422,12,1,0,0,1,0,1,30.6,25.4,74,1005.76,401
2018-08-21 13:00:00,678.9445,13,1,0,0,1,1,0,32.2,25.8,69,1004.74,758
2018-08-21 14:00:00,614.4058333333334,14,1,0,0,1,1,0,31.2,24.8,69,1004.06,341
2018-08-21 15:00:00,635.2588333333333,15,1,0,0,1,1,0,31.7,25.5,70,1003.05,538
2018-08-21 16:00:00,502.03583333333336,16,1,0,0,1,1,0,31.2,25.5,72,1002.37,330
2018-08-21 17:00:00,310.46483333333333,17,1,0,0,1,0,0,30.8,25.7,74,1001.69,83
2018-08-21 18:00:00,360.2796666666667,18,1,0,0,1,0,0,30.3,25.6,76,1002.03,33
2018-08-21 19:00:00,352.79549999999995,19,1,0,0,1,0,0,29.8,25.7,79,1002.71,0
2018-08-21 20:00:00,282.5938333333333,20,1,0,0,1,0,0,29.4,25.8,81,1003.39,0
2018-08-21 21:00:00,242.92833333333328,21,1,0,0,1,0,0,29.2,26.0,83,1004.74,0
2018-08-21 22:00:00,192.8775,22,1,0,0,1,0,0,29.2,25.8,82,1005.08,0
2018-08-21 23:00:00,184.436,23,1,0,0,1,0,0,29.3,26.3,84,1005.42,0
2018-08-22 00:00:00,186.52466666666663,0,2,0,0,1,0,0,29.2,26.2,84,1005.08,0
2018-08-22 01:00:00,186.2445,1,2,0,0,1,0,0,29.2,24.9,78,1004.74,0
2018-08-22 02:00:00,170.39483333333334,2,2,0,0,1,0,0,28.9,24.4,77,1004.4,0
2018-08-22 03:00:00,148.79850000000002,3,2,0,0,1,0,0,28.7,24.1,76,1003.39,0
2018-08-22 04:00:00,153.1163333333333,4,2,0,0,1,0,0,28.7,23.4,73,1003.05,0
2018-08-22 05:00:00,148.59233333333336,5,2,0,0,1,0,0,28.5,23.4,74,1003.05,0
2018-08-22 06:00:00,125.72916666666669,6,2,0,0,1,0,0,28.3,23.7,76,1003.39,0
2018-08-22 07:00:00,307.4091666666667,7,2,0,0,1,0,0,28.4,23.6,75,1003.73,35
2018-08-22 08:00:00,624.0773333333334,8,2,0,0,1,1,0,28.9,23.8,74,1004.4,186
2018-08-22 09:00:00,563.4576666666667,9,2,0,0,1,1,0,30.4,24.1,69,1005.42,469
2018-08-22 10:00:00,534.2429999999999,10,2,0,0,1,1,0,31.9,24.7,66,1005.42,543
2018-08-22 11:00:00,427.1223333333333,11,2,0,0,1,1,0,31.5,24.9,68,1005.08,230
2018-08-22 12:00:00,207.6348333333333,12,2,0,0,1,0,1,31.9,24.6,65,1004.74,717
2018-08-22 13:00:00,637.4701666666666,13,2,0,0,1,1,0,32.6,25.7,67,1003.39,267
2018-08-22 14:00:00,591.1371666666666,14,2,0,0,1,1,0,32.8,25.8,67,1002.37,323
2018-08-22 15:00:00,540.226,15,2,0,0,1,1,0,31.8,25.6,70,1001.36,144
2018-08-22 16:00:00,371.31483333333335,16,2,0,0,1,1,0,27.1,24.8,87,1001.36,19
2018-08-22 17:00:00,296.808,17,2,0,0,1,0,0,26.8,24.9,89,1001.02,19
2018-08-22 18:00:00,296.07016666666664,18,2,0,0,1,0,0,27.7,25.1,86,1001.69,12
2018-08-22 19:00:00,288.08466666666664,19,2,0,0,1,0,0,28.1,25.7,87,1001.69,0
2018-08-22 20:00:00,229.475,20,2,0,0,1,0,0,27.8,25.1,85,1003.39,0
2018-08-22 21:00:00,204.329,21,2,0,0,1,0,0,28.2,25.6,86,1004.4,0
2018-08-22 22:00:00,182.65816666666663,22,2,0,0,1,0,0,28.5,25.7,85,1005.08,0
2018-08-22 23:00:00,168.046,23,2,0,0,1,0,0,28.6,26.0,86,1005.08,0
2018-08-23 00:00:00,169.51283333333333,0,3,0,0,1,0,0,28.6,26.0,86,1005.08,0
2018-08-23 01:00:00,168.03833333333333,1,3,0,0,1,0,0,28.4,25.0,82,1004.4,0
2018-08-23 02:00:00,163.95866666666666,2,3,0,0,1,0,0,28.1,24.3,80,1003.73,0
2018-08-23 03:00:00,156.75549999999998,3,3,0,0,1,0,0,27.9,23.9,79,1003.05,0
2018-08-23 04:00:00,150.5535,4,3,0,0,1,0,0,27.8,23.6,78,1003.05,0
2018-08-23 05:00:00,143.9005,5,3,0,0,1,0,0,27.6,23.6,79,1003.73,0
2018-08-23 06:00:00,118.13583333333334,6,3,0,0,1,0,0,27.6,23.8,80,1004.06,0
2018-08-23 07:00:00,261.244,7,3,0,0,1,0,0,28.3,24.8,81,1004.74,104
2018-08-23 08:00:00,590.795,8,3,0,0,1,1,0,29.1,24.9,78,1005.42,295
2018-08-23 09:00:00,559.6623333333333,9,3,0,0,1,1,0,30.7,25.3,73,1005.76,480
2018-08-23 10:00:00,550.8586666666666,10,3,0,0,1,1,0,32.3,25.6,68,1005.42,722
2018-08-23 11:00:00,427.9978333333333,11,3,0,0,1,1,0,32.1,25.4,68,1005.42,921
2018-08-23 12:00:00,203.2026666666667,12,3,0,0,1,0,1,31.9,25.5,69,1005.42,729
2018-08-23 13:00:00,607.4931666666666,13,3,0,0,1,1,0,32.3,25.6,68,1004.4,751
2018-08-23 14:00:00,583.7995000000001,14,3,0,0,1,1,0,32.4,25.5,67,1003.73,752
2018-08-23 15:00:00,566.8353333333333,15,3,0,0,1,1,0,33.3,25.8,65,1002.37,561
2018-08-23 16:00:00,392.5918333333333,16,3,0,0,1,1,0,32.2,25.8,69,1001.69,360
2018-08-23 17:00:00,231.70766666666665,17,3,0,0,1,0,0,30.9,25.6,73,1001.69,153
2018-08-23 18:00:00,276.26550000000003,18,3,0,0,1,0,0,29.7,26.3,82,1003.39,23
2018-08-23 19:00:00,258.37566666666663,19,3,0,0,1,0,0,29.7,26.4,83,1004.4,0
2018-08-23 20:00:00,228.67366666666663,20,3,0,0,1,0,0,24.0,23.0,94,1005.76,0
2018-08-23 21:00:00,194.5055,21,3,0,0,1,0,0,25.3,24.4,95,1005.76,0
2018-08-23 22:00:00,154.07316666666665,22,3,0,0,1,0,0,26.1,24.8,93,1006.77,0
2018-08-23 23:00:00,147.49566666666666,23,3,0,0,1,0,0,26.6,25.2,92,1006.77,0
2018-08-24 00:00:00,153.42766666666668,0,4,0,0,1,0,0,27.0,25.2,90,1006.43,0
2018-08-24 01:00:00,146.96133333333333,1,4,0,0,1,0,0,27.1,24.9,88,1005.42,0
2018-08-24 02:00:00,146.05633333333333,2,4,0,0,1,0,0,27.7,24.7,84,1004.74,0
2018-08-24 03:00:00,146.272,3,4,0,0,1,0,0,27.7,24.3,82,1004.4,0
2018-08-24 04:00:00,155.666,4,4,0,0,1,0,0,27.6,24.4,83,1004.74,0
